frame,time_s,affective_code,affective_label,affective_code_ml,affective_label_ml,withdrawal,flinch,withdrawal_ml,flinch_ml,stim_index,stim_code,stimulus,sec_since_delivery,uncertain,exclude_from_training,corrected
1526,50.8333,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1527,50.8666,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1528,50.8999,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1529,50.9333,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1530,50.9666,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1531,50.9999,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1532,51.0333,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1533,51.0666,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1534,51.0999,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1535,51.1333,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1536,51.1666,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1537,51.1999,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1538,51.2333,4,Escape / rearing,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1539,51.2666,4,Escape / rearing,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1540,51.2999,4,Escape / rearing,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1541,51.3333,4,Escape / rearing,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1542,51.3666,4,Escape / rearing,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1543,51.3999,4,Escape / rearing,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1544,51.4333,4,Escape / rearing,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1545,51.4666,4,Escape / rearing,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1546,51.4999,4,Escape / rearing,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1547,51.5333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1548,51.5666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1549,51.5999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1550,51.6333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1551,51.6666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1552,51.6999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1553,51.7333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1554,51.7666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1555,51.7999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1556,51.8333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1557,51.8666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1558,51.8999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1559,51.9333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1560,51.9666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1561,51.9999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1562,52.0333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1563,52.0666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1564,52.0999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1565,52.1333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1566,52.1666,0,None,4,Escape / rearing,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1567,52.1999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1568,52.2333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1569,52.2666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1570,52.2999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1571,52.3333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1572,52.3666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1573,52.3999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1574,52.4333,4,Escape / rearing,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1575,52.4666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1576,52.4999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1577,52.5333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1578,52.5666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1579,52.5999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1580,52.6333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1581,52.6666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1582,52.6999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1583,52.7333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1584,52.7666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1585,52.7999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1586,52.8333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1587,52.8666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1588,52.8999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1589,52.9333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1590,52.9666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1591,52.9999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1592,53.0333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1593,53.0666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1594,53.0999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1595,53.1333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1596,53.1666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1597,53.1999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1598,53.2333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1599,53.2666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1600,53.2999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1601,53.3333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1602,53.3666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1603,53.3999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1604,53.4333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1605,53.4666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1606,53.4999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1607,53.5333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1608,53.5666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1609,53.5999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1610,53.6333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1611,53.6666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1612,53.6999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1613,53.7333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1614,53.7666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1615,53.7999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1616,53.8333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1617,53.8666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1618,53.8999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1619,53.9333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1620,53.9666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1621,53.9999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1622,54.0333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1623,54.0666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1624,54.0999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1625,54.1333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1626,54.1666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1627,54.1999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1628,54.2333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1629,54.2666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1630,54.2999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1631,54.3333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1632,54.3666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1633,54.3999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1634,54.4333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1635,54.4666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1636,54.4999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1637,54.5333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1638,54.5666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1639,54.5999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1640,54.6333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1641,54.6666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1642,54.6999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1643,54.7333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1644,54.7666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1645,54.7999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1646,54.8333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1647,54.8666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1648,54.8999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1649,54.9333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1650,54.9666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1651,54.9999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1652,55.0333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1653,55.0666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1654,55.0999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1655,55.1333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1656,55.1666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1657,55.1999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1658,55.2333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1659,55.2666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1660,55.2999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1661,55.3333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1662,55.3666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1663,55.3999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1664,55.4333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1665,55.4666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1666,55.4999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1667,55.5333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1668,55.5666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1669,55.5999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1670,55.6333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1671,55.6666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1672,55.6999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1673,55.7333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1674,55.7666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1675,55.7999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1676,55.8333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1677,55.8666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1678,55.8999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1679,55.9333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1680,55.9666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1681,55.9999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1682,56.0333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1683,56.0666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1684,56.0999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1685,56.1333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1686,56.1666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1687,56.1999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1688,56.2333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1689,56.2666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1690,56.2999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1691,56.3333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1692,56.3666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1693,56.3999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1694,56.4333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1695,56.4666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1696,56.4999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1697,56.5333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1698,56.5666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1699,56.5999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1700,56.6333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1701,56.6666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1702,56.6999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1703,56.7333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1704,56.7666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1705,56.7999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1706,56.8333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1707,56.8666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1708,56.8999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1709,56.9333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1710,56.9666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1711,56.9999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1712,57.0333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1713,57.0666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1714,57.0999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1715,57.1333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1716,57.1666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1717,57.1999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1718,57.2333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1719,57.2666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1720,57.2999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1721,57.3333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1722,57.3666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1723,57.3999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1724,57.4333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1725,57.4666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1726,57.4999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1727,57.5333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1728,57.5666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1729,57.5999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1730,57.6333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1731,57.6666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1732,57.6999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1733,57.7333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1734,57.7666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1735,57.7999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1736,57.8333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1737,57.8666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1738,57.8999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1739,57.9333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1740,57.9666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1741,57.9999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1742,58.0333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1743,58.0666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1744,58.0999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1745,58.1333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1746,58.1666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1747,58.1999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1748,58.2333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1749,58.2666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1750,58.2999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1751,58.3333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1752,58.3666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1753,58.3999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1754,58.4333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1755,58.4666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1756,58.4999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1757,58.5333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1758,58.5666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1759,58.5999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1760,58.6333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1761,58.6666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1762,58.6999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1763,58.7333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1764,58.7666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1765,58.7999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1766,58.8333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1767,58.8666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1768,58.8999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1769,58.9333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1770,58.9666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1771,58.9999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1772,59.0333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1773,59.0666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1774,59.0999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1775,59.1333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1776,59.1666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1777,59.1999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1778,59.2333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1779,59.2666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1780,59.2999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1781,59.3333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1782,59.3666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1783,59.3999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1784,59.4333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1785,59.4666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1786,59.4999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1787,59.5333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1788,59.5666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1789,59.5999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1790,59.6333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1791,59.6666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1792,59.6999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1793,59.7333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1794,59.7666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1795,59.7999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1796,59.8333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1797,59.8666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1798,59.8999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1799,59.9333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1800,59.9666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1801,59.9999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1802,60.0333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1803,60.0666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1804,60.0999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1805,60.1333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1806,60.1666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1807,60.1999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1808,60.2333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1809,60.2666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1810,60.2999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1811,60.3333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1812,60.3666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1813,60.3999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1814,60.4333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1815,60.4666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1816,60.4999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1817,60.5333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1818,60.5666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1819,60.5999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1820,60.6333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1821,60.6666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1822,60.6999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1823,60.7333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1824,60.7666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1825,60.7999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1826,60.8333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1827,60.8666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1828,60.8999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1829,60.9333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1830,60.9666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1831,60.9999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1832,61.0333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1833,61.0666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1834,61.0999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1835,61.1333,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
1836,61.1666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,,0,0,1
