frame,time_s,affective_code,affective_label,affective_code_ml,affective_label_ml,withdrawal,flinch,withdrawal_ml,flinch_ml,stim_index,stim_code,stimulus,sec_since_delivery,uncertain,exclude_from_training
2704,90.0999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2705,90.1332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2706,90.1666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2707,90.1999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2708,90.2332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2709,90.2666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2710,90.2999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2711,90.3332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2712,90.3666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2713,90.3999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2714,90.4332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2715,90.4666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2716,90.4999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2717,90.5332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2718,90.5666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2719,90.5999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2720,90.6332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2721,90.6666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2722,90.6999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2723,90.7332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2724,90.7666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2725,90.7999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2726,90.8332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2727,90.8666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2728,90.8999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2729,90.9332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2730,90.9666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2731,90.9999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2732,91.0332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2733,91.0666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2734,91.0999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2735,91.1332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2736,91.1666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2737,91.1999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2738,91.2332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2739,91.2666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2740,91.2999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2741,91.3332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2742,91.3666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2743,91.3999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2744,91.4332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2745,91.4666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2746,91.4999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2747,91.5332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2748,91.5666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2749,91.5999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2750,91.6332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2751,91.6666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2752,91.6999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2753,91.7332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2754,91.7666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2755,91.7999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2756,91.8332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2757,91.8666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2758,91.8999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2759,91.9332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2760,91.9666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2761,91.9999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2762,92.0332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2763,92.0666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2764,92.0999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2765,92.1332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2766,92.1666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2767,92.1999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2768,92.2332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2769,92.2666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2770,92.2999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2771,92.3332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2772,92.3666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2773,92.3999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2774,92.4332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2775,92.4666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2776,92.4999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2777,92.5332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2778,92.5666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2779,92.5999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2780,92.6332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2781,92.6666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2782,92.6999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2783,92.7332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2784,92.7666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2785,92.7999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2786,92.8332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2787,92.8666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2788,92.8999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2789,92.9332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2790,92.9666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2791,92.9999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2792,93.0332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2793,93.0666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2794,93.0999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2795,93.1332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2796,93.1666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2797,93.1999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2798,93.2332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2799,93.2666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2800,93.2999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2801,93.3332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2802,93.3666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2803,93.3999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2804,93.4332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2805,93.4666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2806,93.4999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2807,93.5332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2808,93.5666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2809,93.5999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2810,93.6332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2811,93.6666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2812,93.6999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2813,93.7332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2814,93.7666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2815,93.7999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2816,93.8332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2817,93.8666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2818,93.8999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2819,93.9332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2820,93.9666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2821,93.9999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2822,94.0332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2823,94.0666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2824,94.0999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2825,94.1332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2826,94.1666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2827,94.1999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2828,94.2332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2829,94.2666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2830,94.2999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2831,94.3332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2832,94.3666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2833,94.3999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2834,94.4332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2835,94.4666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2836,94.4999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2837,94.5332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2838,94.5666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2839,94.5999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2840,94.6332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2841,94.6666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2842,94.6999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2843,94.7332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2844,94.7666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2845,94.7999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2846,94.8332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2847,94.8666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2848,94.8999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2849,94.9332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2850,94.9666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2851,94.9999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2852,95.0332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2853,95.0666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2854,95.0999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2855,95.1332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2856,95.1666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2857,95.1999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2858,95.2332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2859,95.2666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2860,95.2999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2861,95.3332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2862,95.3666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2863,95.3999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2864,95.4332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2865,95.4666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2866,95.4999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2867,95.5332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2868,95.5666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2869,95.5999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2870,95.6332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2871,95.6666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2872,95.6999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2873,95.7332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2874,95.7666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2875,95.7999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2876,95.8332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2877,95.8666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2878,95.8999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2879,95.9332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2880,95.9666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2881,95.9999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2882,96.0332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2883,96.0666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2884,96.0999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2885,96.1332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2886,96.1666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2887,96.1999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2888,96.2332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2889,96.2666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2890,96.2999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2891,96.3332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2892,96.3666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2893,96.3999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2894,96.4332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2895,96.4666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2896,96.4999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2897,96.5332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2898,96.5666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2899,96.5999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2900,96.6332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2901,96.6666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2902,96.6999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2903,96.7332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2904,96.7666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2905,96.7999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2906,96.8332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2907,96.8666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2908,96.8999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2909,96.9332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2910,96.9666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2911,96.9999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2912,97.0332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2913,97.0666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2914,97.0999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2915,97.1332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2916,97.1666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2917,97.1999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2918,97.2332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2919,97.2666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2920,97.2999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2921,97.3332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2922,97.3666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2923,97.3999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2924,97.4332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2925,97.4666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2926,97.4999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2927,97.5332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2928,97.5666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2929,97.5999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2930,97.6332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2931,97.6666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2932,97.6999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2933,97.7332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2934,97.7666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2935,97.7999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2936,97.8332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2937,97.8666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2938,97.8999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2939,97.9332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2940,97.9666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2941,97.9999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2942,98.0332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2943,98.0666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2944,98.0999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2945,98.1332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2946,98.1666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2947,98.1999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2948,98.2332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2949,98.2666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2950,98.2999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2951,98.3332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2952,98.3666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2953,98.3999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2954,98.4332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2955,98.4666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2956,98.4999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2957,98.5332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2958,98.5666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2959,98.5999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2960,98.6332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2961,98.6666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2962,98.6999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2963,98.7332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2964,98.7666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2965,98.7999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2966,98.8332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2967,98.8666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2968,98.8999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2969,98.9332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2970,98.9666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2971,98.9999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2972,99.0332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2973,99.0666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2974,99.0999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2975,99.1332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2976,99.1666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2977,99.1999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2978,99.2332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2979,99.2666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2980,99.2999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2981,99.3332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2982,99.3666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2983,99.3999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2984,99.4332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2985,99.4666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2986,99.4999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2987,99.5332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2988,99.5666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2989,99.5999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2990,99.6332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2991,99.6666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2992,99.6999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2993,99.7332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2994,99.7666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2995,99.7999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2996,99.8332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2997,99.8666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2998,99.8999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
2999,99.9332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
3000,99.9666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
3001,99.9999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
3002,100.0332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
3003,100.0666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
3004,100.0999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
3005,100.1332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
3006,100.1666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
3007,100.1999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
3008,100.2332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
3009,100.2666,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
3010,100.2999,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
3011,100.3332,0,None,0,None,0,0,0,0,0,-1,pre-stimulus,NaN,0,0
